ann_id,work,source_dataset,annotation_type,text,text_clean,t_start,t_end,clip_id,verb,noun,verb_category,split,task,llm_type,which,alt_description,env_table,env_position,env_background,n_objects
test/fry_egg/0,EgoDex,EgoDex,task-instruction,"Place pan on stove, add oil, crack egg into pan, fry egg, flip with spatula, and serve onto plate placed on round table, or scramble egg in bowl or cup using fork, pour into oiled pan, scramble, and serve onto plate placed on round table.","place pan on stove, add oil, crack egg into pan, fry egg, flip with spatula, and serve onto plate placed on round table, or scramble egg in bowl or cup using fork, pour into oiled pan, scramble, and serve onto plate placed on round table.",,,fry_egg,fry,kitchen,fry,test,fry_egg,reversible,1,"Remove cooked egg from plate, return egg to pan, remove oil and egg from pan, and place pan back from stove to original location.",,standing,red,12
test/gather_roll_dice/5,EgoDex,EgoDex,task-instruction,Collect the rolled dice back into one hand from the brown background.,collect the rolled dice back into one hand from the brown background.,,,gather_roll_dice,roll,dice,roll,test,gather_roll_dice,reversible,2,"Gather three dice with one hand and roll them on a brown background while sitting, without a tablecloth.",,sitting,brown,1
test/insert_remove_airpods/15,EgoDex,EgoDex,task-instruction,Remove the AirPod without tip from the ear while sitting at a wooden table with a brown background.,remove the airpod without tip from the ear while sitting at a wooden table with a brown background.,,,insert_remove_airpods,remove,airpod,remove,test,Insert and remove AirPods,reversible,2,Insert an AirPod without tip into the ear while sitting at a wooden table with a brown background.,wood,sitting,brown,1
test/insert_remove_airpods/2,EgoDex,EgoDex,task-instruction,Remove the AirPod without tip from the ear while sitting at a wood table with a red background.,remove the airpod without tip from the ear while sitting at a wood table with a red background.,,,insert_remove_airpods,remove,airpod,remove,test,Insert and remove AirPods,reversible,2,Insert an AirPod without tip into the ear while sitting at a wood table with a red background.,wood,sitting,red,1
test/insert_remove_airpods/20,EgoDex,EgoDex,task-instruction,Insert blacktip AirPods while sitting at a wood table with a red background.,insert blacktip airpods while sitting at a wood table with a red background.,,,insert_remove_airpods,insert,airpods,insert,test,Insert and remove AirPods,reversible,1,Remove blacktip AirPods while sitting at a wood table with a red background.,wood,sitting,red,1
test/insert_remove_airpods/25,EgoDex,EgoDex,task-instruction,Insert AirPods into ears while sitting at a wooden table with a brown background.,insert airpods into ears while sitting at a wooden table with a brown background.,,,insert_remove_airpods,insert,airpods,insert,test,Insert and remove AirPods,reversible,1,Remove AirPods from ears while sitting at a wooden table with a brown background.,wood,sitting,brown,4
test/insert_remove_airpods/32,EgoDex,EgoDex,task-instruction,Remove AirPods from ears while sitting at a wooden table with a brown background.,remove airpods from ears while sitting at a wooden table with a brown background.,,,insert_remove_airpods,remove,airpods,remove,test,Insert and remove AirPods,reversible,2,Insert AirPods into ears while sitting at a wooden table with a brown background.,wood,sitting,brown,3
test/insert_remove_airpods/4,EgoDex,EgoDex,task-instruction,Remove the AirPod without tip from the ear while sitting at a wooden table with a red background.,remove the airpod without tip from the ear while sitting at a wooden table with a red background.,,,insert_remove_airpods,remove,airpod,remove,test,Insert and remove AirPods,reversible,2,Insert an AirPod without tip into the ear while sitting at a wooden table with a red background.,wood,sitting,red,1
test/insert_remove_airpods/40,EgoDex,EgoDex,task-instruction,Insert blacktip AirPods while sitting at a wood table with a red background.,insert blacktip airpods while sitting at a wood table with a red background.,,,insert_remove_airpods,insert,airpods,insert,test,Insert and remove AirPods,reversible,1,Remove blacktip AirPods while sitting at a wood table with a red background.,wood,sitting,red,1
test/insert_remove_airpods/9,EgoDex,EgoDex,task-instruction,Remove blacktip AirPods while sitting at a wood table with a red background.,remove blacktip airpods while sitting at a wood table with a red background.,,,insert_remove_airpods,remove,airpods,remove,test,Insert and remove AirPods,reversible,2,Insert blacktip AirPods while sitting at a wood table with a red background.,wood,sitting,red,1
test/insert_remove_bagging/6,EgoDex,EgoDex,task-instruction,Remove the bunny from the tote bag on a pink tablecloth with a lavender background.,remove the bunny from the tote bag on a pink tablecloth with a lavender background.,,,insert_remove_bagging,remove,bag,remove,test,insert_remove_bagging,reversible,2,Insert a bunny into a tote bag on a pink tablecloth with a lavender background.,,sitting,lavender,3
test/insert_remove_bookshelf/1,EgoDex,EgoDex,task-instruction,Description unavailable.,description unavailable.,,,insert_remove_bookshelf,?,?,?,test,insert_remove_bookshelf,reset-free,1,None,,sitting,white,0
test/insert_remove_bookshelf/10,EgoDex,EgoDex,task-instruction,Insert three unstacked books onto a brown shelf using the right hand.,insert three unstacked books onto a brown shelf using the right hand.,,,insert_remove_bookshelf,insert,book,insert,test,insert_remove_bookshelf,reversible,1,Remove three unstacked books from a brown shelf using the right hand.,,sitting,white,2
test/insert_remove_bookshelf/11,EgoDex,EgoDex,task-instruction,Remove three unstacked books from a bookshelf using the right hand.,remove three unstacked books from a bookshelf using the right hand.,,,insert_remove_bookshelf,remove,book,remove,test,insert_remove_bookshelf,reversible,2,Insert three unstacked books into a bookshelf using the right hand.,,sitting,white,2
test/insert_remove_bookshelf/15,EgoDex,EgoDex,task-instruction,Description unavailable.,description unavailable.,,,insert_remove_bookshelf,?,?,?,test,insert_remove_bookshelf,reset-free,1,None,,sitting,white,0
test/insert_remove_bookshelf/25,EgoDex,EgoDex,task-instruction,Remove three unstacked books from a bookshelf using the right hand.,remove three unstacked books from a bookshelf using the right hand.,,,insert_remove_bookshelf,remove,book,remove,test,insert_remove_bookshelf,reversible,2,Insert three unstacked books into a bookshelf using the right hand.,,sitting,white,2
test/insert_remove_bookshelf/7,EgoDex,EgoDex,task-instruction,Description unavailable.,description unavailable.,,,insert_remove_bookshelf,?,?,?,test,insert_remove_bookshelf,reset-free,1,None,,sitting,pink,0
test/insert_remove_cups_from_rack/10,EgoDex,EgoDex,task-instruction,Insert four cups into a rack on a green tablecloth with a white background while sitting.,insert four cups into a rack on a green tablecloth with a white background while sitting.,,,insert_remove_cups_from_rack,insert,cups,insert,test,insert_remove_cups_rack,reversible,1,Remove four cups from a rack on a green tablecloth with a white background while sitting.,,sitting,white,2
test/insert_remove_cups_from_rack/12,EgoDex,EgoDex,task-instruction,Insert four cups into a rack on a green tablecloth with a white background while sitting.,insert four cups into a rack on a green tablecloth with a white background while sitting.,,,insert_remove_cups_from_rack,insert,cups,insert,test,insert_remove_cups_rack,reversible,1,Remove four cups from a rack on a green tablecloth with a white background while sitting.,,sitting,white,2
test/insert_remove_cups_from_rack/13,EgoDex,EgoDex,task-instruction,Remove four cups from a rack on a green tablecloth with a white background while sitting.,remove four cups from a rack on a green tablecloth with a white background while sitting.,,,insert_remove_cups_from_rack,remove,cups,remove,test,insert_remove_cups_rack,reversible,2,Insert four cups into a rack on a green tablecloth with a white background while sitting.,,sitting,white,2
test/insert_remove_cups_from_rack/6,EgoDex,EgoDex,task-instruction,Remove four cups from a dish rack placed on a green tablecloth with a brown background while sitting.,remove four cups from a dish rack placed on a green tablecloth with a brown background while sitting.,,,insert_remove_cups_from_rack,remove,cups,remove,test,insert_remove_cups_from_rack,reversible,2,Insert four cups into a dish rack placed on a green tablecloth with a brown background while sitting.,,sitting,brown,2
test/insert_remove_drawer/0,EgoDex,EgoDex,task-instruction,Remove the drawer containing the plushie from its slot while sitting against a lavender background.,remove the drawer containing the plushie from its slot while sitting against a lavender background.,,,insert_remove_drawer,remove,drawer,remove,test,insert_remove_drawer,reversible,2,Insert the drawer containing the plushie into its slot while sitting against a lavender background.,,sitting,lavender,2
test/insert_remove_drawer/11,EgoDex,EgoDex,task-instruction,Remove a plushie from a drawer while sitting against a lavender background.,remove a plushie from a drawer while sitting against a lavender background.,,,insert_remove_drawer,remove,drawer,remove,test,insert_remove_drawer,reversible,2,Insert a plushie into a drawer while sitting against a lavender background.,,sitting,lavender,2
test/insert_remove_drawer/5,EgoDex,EgoDex,task-instruction,Insert a plushie into a drawer while sitting against a lavender background.,insert a plushie into a drawer while sitting against a lavender background.,,,insert_remove_drawer,insert,drawer,insert,test,insert_remove_drawer,reversible,1,Remove a plushie from a drawer while sitting against a lavender background.,,sitting,lavender,2
test/insert_remove_furniture_bench_cabinet/17,EgoDex,EgoDex,task-instruction,Remove dice from the cabinet on a blue tablecloth with a pink background.,remove dice from the cabinet on a blue tablecloth with a pink background.,,,insert_remove_furniture_bench_cabinet,remove,dice,remove,test,insert_remove_furniture_bench_cabinet,reversible,2,Insert dice into the cabinet on a blue tablecloth with a pink background.,,sitting,pink,2
test/insert_remove_furniture_bench_cabinet/31,EgoDex,EgoDex,task-instruction,"Insert a block into a cabinet from the furniture bench with both doors opened, then close both doors.","insert a block into a cabinet from the furniture bench with both doors opened, then close both doors.",,,insert_remove_furniture_bench_cabinet,insert,cabinet,insert,test,insert_remove_furniture_bench_cabinet,reversible,1,Open both doors of the cabinet from the furniture bench and remove the block from inside.,,sitting,white,3
test/insert_remove_furniture_bench_cabinet/33,EgoDex,EgoDex,task-instruction,Remove the block from the cabinet with both doors open.,remove the block from the cabinet with both doors open.,,,insert_remove_furniture_bench_cabinet,remove,cabinet,remove,test,insert_remove_furniture_bench_cabinet,reversible,2,Insert a block into a cabinet with both doors open.,,sitting,white,3
test/insert_remove_furniture_bench_cabinet/37,EgoDex,EgoDex,task-instruction,Remove the dice from the cabinet while sitting at a blue tablecloth with a pink background.,remove the dice from the cabinet while sitting at a blue tablecloth with a pink background.,,,insert_remove_furniture_bench_cabinet,remove,dice,remove,test,insert_remove_furniture_bench_cabinet,reversible,2,Insert the dice into the cabinet while sitting at a blue tablecloth with a pink background.,,sitting,pink,2
test/insert_remove_furniture_bench_cabinet/49,EgoDex,EgoDex,task-instruction,Remove dice from the cabinet on a blue tablecloth with a pink background.,remove dice from the cabinet on a blue tablecloth with a pink background.,,,insert_remove_furniture_bench_cabinet,remove,dice,remove,test,insert_remove_furniture_bench_cabinet,reversible,2,Insert dice into the cabinet on a blue tablecloth with a pink background.,,sitting,pink,2
